demographics_term,student_ID,major_term,course_prefix,course_number,course_suffix,course_credits,course_grade_letter
201708,1348,CHM,PHYS,2212,K,4.0,W
201708,1348,CHM,MUS,3063,,1.0,A
201708,1348,CHM,CHEM,1212,K,4.0,W
201708,1348,CHM,PERS,2002,,2.0,C+
201708,1354,PSY,SCOM,2050,,3.0,B
201708,1354,PSY,SCOM,1000,,2.0,B
201708,1354,PSY,GSU,1010,,1.0,A-
201708,1354,PSY,ENGL,1101,,3.0,A
201708,1354,PSY,HIST,1112,,3.0,A+
201708,1354,PSY,ANTH,1102,,3.0,D
201708,1355,BIO,MATH,1113,,3.0,F
201708,1355,BIO,CHEM,1211,K,4.0,F
201708,1355,BIO,SOCI,1160,,3.0,C+
201708,1355,BIO,CRJU,3410,,3.0,D
201708,1357,PSY,MATH,1101,,3.0,D
201708,1357,PSY,ART,1301,,3.0,D
201708,1357,PSY,AAS,2010,,3.0,W
201708,1357,PSY,PSYC,2103,,3.0,F
201708,1321,CHM,MATH,2212,,4.0,F
201708,1321,CHM,PHYS,2211,K,4.0,C
201708,1321,CHM,ENGL,1102,,3.0,B-
201708,1321,CHM,BIOL,2108,K,4.0,D
201708,1323,BIO,BIOL,2107,K,4.0,B-
201708,1323,BIO,CHEM,1212,K,4.0,B+
201708,1324,CJ,HIST,1112,,3.0,B+
201708,1324,CJ,SCOM,2050,,3.0,A+
201708,1324,CJ,MATH,1113,,3.0,F
201708,1324,CJ,CRJU,2200,,3.0,W
201708,1324,CJ,CRJU,1100,,3.0,C+
201708,1324,CJ,SCOM,1000,,2.0,C+
201708,1328,CHM,FREN,1001,,3.0,A
201708,1328,CHM,BIOL,1103,K,4.0,C
201708,1328,CHM,POLS,1101,,3.0,W
201708,1328,CHM,CHEM,1211,K,4.0,C
201708,1329,CHM,CHEM,1212,K,4.0,B
201708,1329,CHM,MATH,2201,,4.0,A
201708,1329,CHM,POLS,1101,,3.0,A
201708,1329,CHM,BIOL,2107,K,4.0,B+
201708,1330,BIOL,BIOL,2107,,3.0,A
201708,1330,BIOL,MATH,2211,,4.0,B
201708,1330,BIOL,HIST,2110,,3.0,A
201708,1330,BIOL,ENGL,1102,,3.0,B
201708,1330,BIOL,BIOL,2107,L,1.0,B
201708,1326,PSY,CHEM,1211,K,4.0,C+
201708,1326,PSY,HIST,1111,,3.0,W
201708,1326,PSY,WGSS,2010,,3.0,B-
201708,1326,PSY,FREN,1002,,3.0,A-
201708,1326,PSY,PSYC,2050,,3.0,B
201708,1319,BIO,CHEM,1212,K,4.0,D
201708,1319,BIO,MATH,1113,,3.0,F
201708,1319,BIO,BIOL,4970,,1.0,S
201708,1319,BIO,BIOL,2107,K,4.0,A
201708,1318,0001,KH,2130,,3.0,D
201708,1318,0001,KH,2220,,3.0,F
201708,1318,0001,SCOM,2050,,3.0,D
201708,1318,0001,MATH,1111,,3.0,F
201708,1318,0001,THEA,2040,,3.0,F
201708,1320,CHM,PSYC,1101,,3.0,A+
201708,1320,CHM,BIOL,2107,K,4.0,B+
201708,1320,CHM,MATH,1070,,3.0,B+
201708,1320,CHM,PHIL,2010,,3.0,A-
201708,1320,CHM,PERS,2001,,2.0,B
201708,1317,CHM,HIST,1111,,3.0,B
201708,1317,CHM,WGSS,2010,,3.0,A-
201708,1317,CHM,PERS,2002,,2.0,A
201708,1317,CHM,CHEM,1212,K,4.0,C-
201708,1317,CHM,MATH,1113,,3.0,B
201708,1317,CHM,HIST,2110,,3.0,A-
201708,1315,BIO,CHEM,2400,,3.0,B-
201708,1315,BIO,CHEM,2100,,2.0,B
201708,1315,BIO,POLS,1101,,3.0,A
201708,1315,BIO,AAS,1140,,3.0,C+
201708,1315,BIO,BIOL,2107,K,4.0,A-
201708,1332,CHM,POLS,1101,,3.0,A
201708,1332,CHM,CHEM,2400,,3.0,A+
201708,1332,CHM,BIOL,2107,K,4.0,A
201708,1332,CHM,MATH,1070,,3.0,A
201708,1332,CHM,CHEM,2100,,2.0,A+
201708,1333,CHM,POLS,1101,,3.0,A-
201708,1333,CHM,CHEM,2400,,3.0,B+
201708,1333,CHM,CHEM,2100,,2.0,B-
201708,1333,CHM,PHYS,2211,K,4.0,C
201708,1333,CHM,PSYC,1101,,3.0,B+
201708,1335,FI,SCOM,1000,,2.0,A
201708,1335,FI,ASTR,1020,K,4.0,A
201708,1335,FI,ACCT,2101,,3.0,A+
201708,1335,FI,ECON,2105,,3.0,A-
201708,1331,MGRS,ECON,2106,,3.0,C+
201708,1331,MGRS,BUSA,2106,,3.0,B-
201708,1331,MGRS,SCOM,2050,,3.0,B
201708,1331,MGRS,PHIL,2010,,3.0,C+
201708,1334,0001,KH,2130,,3.0,A
201708,1334,0001,HIST,2110,,3.0,A
201708,1334,0001,ENGL,1102,,3.0,A-
201708,1334,0001,PSYC,3140,,3.0,A
201708,1404,CHM,ANTH,1102,,3.0,B
201708,1404,CHM,CHEM,1212,K,4.0,C
201708,1404,CHM,PHIL,1010,,2.0,B-
201708,1404,CHM,MATH,1113,,3.0,B+
201708,1404,CHM,THEA,2040,,3.0,B
201708,1405,HLHP,CRJU,2200,,3.0,W
201708,1405,HLHP,CHEM,1151,L,1.0,A
201708,1405,HLHP,CHEM,1151,,3.0,A
201708,1405,HLHP,ENGL,1101,,3.0,C
201708,1405,HLHP,HIST,2110,,3.0,B
201708,1407,PSY,PERS,2002,,2.0,B
201708,1407,PSY,GEOG,1113,K,4.0,B+
201708,1407,PSY,ENGL,1102,,3.0,B+
201708,1407,PSY,FLME,1010,,3.0,A-
201708,1407,PSY,PSYC,2030,,3.0,B+
201708,1399,BIO,BIOL,2108,K,4.0,B+
201708,1399,BIO,CHEM,2100,,2.0,C+
201708,1399,BIO,CHEM,2401,,1.0,A
201708,1399,BIO,CHEM,2400,,3.0,C
201708,1408,CHM,CHEM,2400,,3.0,A+
201708,1408,CHM,SCOM,1000,,2.0,B-
201708,1408,CHM,CHEM,2100,,2.0,A-
201708,1408,CHM,FREN,3013,,3.0,A+
201708,1408,CHM,PHYS,2212,K,4.0,A-
201708,1409,CHM,ASTR,1000,,3.0,A+
201708,1409,CHM,MATH,2215,,4.0,A
201708,1409,CHM,CHEM,4000,,3.0,B
201708,1409,CHM,CHEM,4110,,3.0,B
201708,1409,CHM,CHEM,3400,,3.0,A-
201708,1425,BIO,PSYC,1101,,3.0,D
201708,1425,BIO,ENGL,1101,,3.0,A-
201708,1425,BIO,SCOM,1000,,2.0,B-
201708,1425,BIO,HIST,2110,,3.0,B
201708,1425,BIO,GSU,1010,,1.0,A
201708,1429,PSYC,ASTR,1010,L,1.0,C
201708,1429,PSYC,ASTR,1010,,3.0,D
201708,1429,PSYC,ENGL,1102,,3.0,C
201708,1429,PSYC,HIST,2110,,3.0,F
201708,1429,PSYC,PHIL,2010,,3.0,W
201708,1427,PSY,MATH,1101,,3.0,A+
201708,1427,PSY,HIST,2110,,3.0,B
201708,1427,PSY,PHIL,2010,,3.0,B
201708,1427,PSY,PSYC,1101,,3.0,A
201708,1423,PSY,MATH,1101,,3.0,A
201708,1423,PSY,BIOL,1104,K,4.0,B
201708,1423,PSY,PSYC,3510,,4.0,B-
201708,1423,PSY,POLS,1101,,3.0,B+
201708,1422,PSY,MATH,1101,,3.0,A
201708,1422,PSY,SPAN,1002,,3.0,B
201708,1422,PSY,BIOL,1103,K,4.0,A
201708,1422,PSY,PSYC,3510,,4.0,A+
201708,1428,BIO,BIOL,3840,,3.0,W
201708,1428,BIO,BIOL,2300,,3.0,A
201708,1428,BIO,PHYS,1111,K,4.0,A
201708,1428,BIO,BIOL,3800,,3.0,W
201708,1430,PSY,MATH,1101,,3.0,A
201708,1430,PSY,ENGL,1102,,3.0,A
201708,1441,CHM,SCOM,1000,,2.0,A
201708,1441,CHM,PHYS,2211,K,4.0,A+
201708,1441,CHM,SPAN,1001,,3.0,A-
201708,1441,CHM,CHEM,3400,,3.0,A-
201708,1439,BIO,POLS,1101,,3.0,B
201708,1439,BIO,MATH,1113,,3.0,F
201708,1439,BIO,PHIL,2030,,3.0,C+
201708,1439,BIO,CHEM,1050,,3.0,F
201708,1439,BIO,ENGL,1102,,3.0,A-
201708,1439,BIO,FLME,2700,,3.0,C
201708,1205,BIO,SCOM,1000,,2.0,A
201708,1205,BIO,MATH,1111,,3.0,A-
201708,1205,BIO,ENGL,1101,,3.0,A-
201708,1205,BIO,GSU,1010,,1.0,A
201708,1205,BIO,PHIL,2030,,3.0,B
201708,1205,BIO,PSYC,1101,,3.0,A
201708,1207,PSY,SOCI,1101,,3.0,D
201708,1207,PSY,PSYC,3510,,4.0,B
201708,1207,PSY,PHIL,2010,,3.0,C+
201708,1207,PSY,CPS,3200,,3.0,C
201708,1207,PSY,PSYC,4400,,3.0,B
201708,1203,PSY,MATH,1101,,3.0,A+
201708,1203,PSY,POLS,2401,,3.0,A
201708,1203,PSY,GSU,1010,,1.0,A+
201708,1203,PSY,ENGL,1101,,3.0,A
201708,1203,PSY,PHIL,2010,,3.0,B+
201708,1203,PSY,PERS,2001,,2.0,A
201708,1204,CHM,HON,1000,,1.0,S
201708,1204,CHM,ENGL,1103,,3.0,A
201708,1204,CHM,PERS,2001,,2.0,A+
201708,1204,CHM,CHEM,1211,K,4.0,A
201708,1204,CHM,MATH,2212,,4.0,A+
201708,1201,BIO,HIST,2110,,3.0,C
201708,1201,BIO,GSU,1010,,1.0,A
201708,1201,BIO,PHIL,2010,,3.0,C-
201708,1201,BIO,MATH,1111,,3.0,C
201708,1201,BIO,CHEM,1211,K,4.0,C+
201708,1201,BIO,SCOM,1000,,2.0,A
201708,1202,CHM,PHIL,2010,,3.0,C-
201708,1202,CHM,POLS,1101,,3.0,A-
201708,1202,CHM,FLME,2700,,3.0,C+
201708,1202,CHM,ENGL,1101,,3.0,F
201708,1202,CHM,PERS,2002,,2.0,A-
201708,1202,CHM,GSU,1010,,1.0,A
201708,1208,CHM,ENGL,1102,,3.0,B
201708,1208,CHM,SCOM,1000,,2.0,C+
201708,1208,CHM,CHEM,1212,K,4.0,A
201708,1208,CHM,MATH,2211,,4.0,A
201708,1209,BIO,ENGL,2120,,3.0,B
201708,1209,BIO,SPAN,2001,,3.0,B+
201708,1209,BIO,CHEM,1211,K,4.0,C+
201708,1209,BIO,PHIL,1010,,2.0,B-
201708,1209,BIO,SCOM,1000,,2.0,A
201708,1210,CHM,SOCI,1101,,3.0,B-
201708,1210,CHM,BIOL,2300,,3.0,A-
201708,1210,CHM,HIST,1111,,3.0,B
201708,1210,CHM,ENGL,1101,,3.0,B
201708,1216,PSY,PSYC,2050,,3.0,A
201708,1216,PSY,PSYC,3140,,3.0,A
201708,1216,PSY,PSYC,4040,,3.0,A+
201708,1216,PSY,PSYC,2060,,3.0,A+
201708,1218,BIO,ENGL,1101,,3.0,B+
201708,1218,BIO,MATH,1111,,3.0,C
201708,1218,BIO,SOCI,1101,,3.0,A-
201708,1218,BIO,SCOM,1000,,2.0,C
201708,1218,BIO,CHEM,1211,K,4.0,A
201708,1218,BIO,GSU,1010,,1.0,A
201708,1217,PSY,PSYC,1101,,3.0,C
201708,1217,PSY,GEOG,1112,K,4.0,B-
201708,1217,PSY,POLS,2401,,3.0,A-
201708,1217,PSY,HIST,2110,,3.0,B+
201708,1219,BIO,ENGL,1101,,3.0,A-
201708,1219,BIO,SCOM,1000,,2.0,B+
201708,1219,BIO,GSU,1010,,1.0,A
201708,1219,BIO,PSYC,1101,,3.0,C
201708,1219,BIO,HIST,2110,,3.0,B-
201708,1219,BIO,MATH,1111,,3.0,B
201708,1233,PSY,POLS,1101,,3.0,B
201708,1233,PSY,ENGL,1102,,3.0,B-
201708,1233,PSY,MATH,1101,,3.0,C+
201708,1233,PSY,PSYC,1101,,3.0,A-
201708,1232,BIO,PSYC,1101,,3.0,C+
201708,1232,BIO,MATH,999,,2.0,A%
201708,1232,BIO,SCOM,2050,,3.0,B
201708,1232,BIO,ENGL,1101,,3.0,B+
201708,1232,BIO,MATH,1111,,3.0,B-
201708,1232,BIO,MUS,1063,,1.0,A
201708,1232,BIO,GSU,1010,,1.0,A+
201708,1228,CHM,HIST,1111,,3.0,B-
201708,1228,CHM,FLME,2700,,3.0,D
201708,1228,CHM,PERS,2001,,2.0,D
201708,1228,CHM,SOCI,1101,,3.0,F
201708,1228,CHM,ENGL,1101,,3.0,W
201708,1228,CHM,GSU,1010,,1.0,D
201708,1227,CHM,GEOG,1101,,3.0,B-
201708,1227,CHM,HIST,2110,,3.0,C-
201708,1227,CHM,GSU,1010,,1.0,C+
201708,1227,CHM,SCOM,2050,,3.0,A+
201708,1227,CHM,PHIL,1010,,2.0,C
201708,1214,PSY,POLS,2401,,3.0,B+
201708,1214,PSY,EDRD,3600,,3.0,A+
201708,1214,PSY,PSYC,4400,,3.0,B-
201708,1215,BIO,GSU,1010,,1.0,A+
201708,1215,BIO,ENGL,1102,,3.0,A-
201708,1215,BIO,SOCI,1160,,3.0,B
201708,1215,BIO,HIST,2110,,3.0,A-
201708,1215,BIO,PHIL,1010,,2.0,B+
201708,1215,BIO,SCOM,2050,,3.0,A-
201708,1212,PSY,ENGL,1101,,3.0,A-
201708,1212,PSY,SCOM,1000,,2.0,B
201708,1212,PSY,POLS,1101,,3.0,C
201708,1212,PSY,SOCI,1160,,3.0,C-
201708,1212,PSY,RELS,2001,,3.0,A
201708,1212,PSY,GSU,1010,,1.0,A+
201708,1213,BIO,RELS,2001,,3.0,A+
201708,1213,BIO,CHEM,1211,K,4.0,C+
201708,1213,BIO,PHIL,1010,,2.0,B+
201708,1213,BIO,MATH,1111,,3.0,C
201708,1213,BIO,MATH,1070,,3.0,B
201708,1223,PSY,HIST,2110,,3.0,A-
201708,1223,PSY,SOCI,1160,,3.0,B+
201708,1223,PSY,ENGL,1102,,3.0,B-
201708,1223,PSY,SCOM,1000,,2.0,B+
201708,1223,PSY,GSU,1010,,1.0,A
201708,1223,PSY,ENGL,2110,,3.0,C
201708,1224,BIO,GSU,1010,,1.0,A
201708,1224,BIO,FLME,2700,,3.0,B
201708,1224,BIO,PHIL,2010,,3.0,B-
201708,1224,BIO,CHEM,1211,K,4.0,A
201708,1224,BIO,MATH,1111,,3.0,A+
201708,1224,BIO,SCOM,1000,,2.0,A
201708,1221,BIO,GSU,1010,,1.0,F
201708,1221,BIO,ENGL,1101,,3.0,A-
201708,1221,BIO,HIST,2110,,3.0,C-
201708,1221,BIO,SCOM,2050,,3.0,D
201708,1221,BIO,PHIL,1010,,2.0,C
201708,1221,BIO,SOCI,1160,,3.0,C
201708,1220,CHM,MATH,2211,,4.0,A
201708,1220,CHM,ENGL,1102,,3.0,B
201708,1220,CHM,HIST,2110,,3.0,A
201708,1220,CHM,PHIL,1010,,2.0,B-
201708,1225,CHM,RELS,2001,,3.0,A+
201708,1225,CHM,SCOM,1000,,2.0,A+
201708,1225,CHM,MATH,2211,,4.0,A+
201708,1225,CHM,CHEM,1211,K,4.0,A
201708,1225,CHM,GSU,1010,,1.0,A+
201708,1225,CHM,ENGL,1102,,3.0,A
201708,1230,CHM,ENGL,1101,,3.0,B
201708,1230,CHM,CHEM,1211,K,4.0,C+
201708,1230,CHM,PERS,2001,,2.0,A-
201708,1230,CHM,MATH,1111,,3.0,C+
201708,1230,CHM,GSU,1010,,1.0,A+
201708,1238,BIO,PHIL,2010,,3.0,B-
201708,1238,BIO,MATH,1111,,3.0,A-
201708,1238,BIO,SCOM,1000,,2.0,B
201708,1238,BIO,GSU,1010,,1.0,A
201708,1238,BIO,AH,1700,,3.0,A-
201708,1238,BIO,CHEM,1211,K,4.0,B-
201708,1235,CHM,SCOM,2050,,3.0,C-
201708,1235,CHM,PSYC,1101,,3.0,D
201708,1235,CHM,MATH,1111,,3.0,F
201708,1235,CHM,ENGL,1101,,3.0,A-
201708,1235,CHM,GSU,1010,,1.0,A
201708,1235,CHM,HIST,2110,,3.0,C+
201708,1237,PSY,CHEM,1211,K,4.0,C+
201708,1237,PSY,MATH,1111,,3.0,B
201708,1237,PSY,GSU,1010,,1.0,A+
201708,1237,PSY,ENGL,1101,,3.0,B
201708,1237,PSY,SCOM,1000,,2.0,A
201708,1237,PSY,POLS,1101,,3.0,A
201708,1236,CHM,PSYC,1101,,3.0,D
201708,1236,CHM,GSU,1010,,1.0,A-
201708,1236,CHM,MATH,1111,,3.0,B-
201708,1236,CHM,SCOM,1000,,2.0,B
201708,1236,CHM,ENGL,1101,,3.0,A-
201708,1236,CHM,HIST,2110,,3.0,C
201708,1239,CHM,PHIL,1010,,2.0,A
201708,1239,CHM,HIST,2110,,3.0,A+
201708,1239,CHM,ENGL,1101,,3.0,A
201708,1239,CHM,GSU,1010,,1.0,A
201708,1239,CHM,CHEM,1211,K,4.0,A+
201708,1239,CHM,MATH,1113,,3.0,A+
201708,1284,BIO,ENGL,1101,,3.0,A
201708,1284,BIO,POLS,1101,,3.0,A-
201708,1284,BIO,SOCI,1101,,3.0,C
201708,1284,BIO,PERS,2001,,2.0,A+
201708,1284,BIO,GSU,1010,,1.0,B+
201708,1284,BIO,ENGL,2110,,3.0,B
201708,1283,PSY,PSYC,2050,,3.0,A
201708,1283,PSY,BIOL,1104,K,4.0,A
201708,1283,PSY,SCOM,1000,,2.0,A
201708,1283,PSY,POLS,2401,,3.0,A-
201708,1286,BIO,GSU,1010,,1.0,A
201708,1286,BIO,PSYC,1101,,3.0,A
201708,1286,BIO,MATH,999,,2.0,C-%
201708,1286,BIO,MATH,1111,,3.0,F
201708,1286,BIO,ENGL,1101,,3.0,B-
201708,1286,BIO,PHIL,2010,,3.0,B-
201708,1287,CHM,ENGL,1102,,3.0,A+
201708,1287,CHM,GSU,1010,,1.0,A+
201708,1287,CHM,CHEM,1211,K,4.0,A
201708,1287,CHM,MATH,1113,,3.0,A+
201708,1287,CHM,PERS,2001,,2.0,A+
201708,1287,CHM,PHIL,1010,,2.0,A
201708,1288,CHM,PHIL,1010,,2.0,A-
201708,1288,CHM,GSU,1010,,1.0,A+
201708,1288,CHM,MATH,999,,2.0,B+%
201708,1288,CHM,MATH,1111,,3.0,B-
201708,1288,CHM,ENGL,1101,,3.0,A
201708,1288,CHM,HIST,2110,,3.0,A
201708,1296,CHM,MATH,1111,,3.0,A
201708,1296,CHM,CHEM,1211,K,4.0,A-
201708,1296,CHM,HIST,2110,,3.0,A
201708,1296,CHM,PHIL,2010,,3.0,A
201708,1297,CHM,PSYC,2050,,3.0,A-
201708,1297,CHM,PSYC,3140,,3.0,W
201708,1297,CHM,PHIL,1010,,2.0,W
201708,1297,CHM,CHEM,2401,,1.0,A
201708,1297,CHM,MATH,1113,,3.0,A+
201708,1297,CHM,CHEM,2400,,3.0,B+
201708,1297,CHM,CHEM,2100,,2.0,B+
201708,1291,PSY,PSYC,2040,,3.0,B+
201708,1291,PSY,PSYC,2050,,3.0,B-
201708,1291,PSY,HIST,2110,,3.0,A-
201708,1291,PSY,PSYC,1101,,3.0,C+
201708,1292,PSY,RELS,2001,,3.0,A
201708,1292,PSY,GSU,1010,,1.0,A
201708,1292,PSY,FLME,2700,,3.0,B
201708,1292,PSY,HIST,1112,,3.0,A+
201708,1292,PSY,PERS,2002,,2.0,A+
201708,1292,PSY,WGSS,2010,,3.0,B+
201708,1294,BIO,HIST,2110,,3.0,B
201708,1294,BIO,PSYC,1101,,3.0,B-
201708,1294,BIO,SCOM,1000,,2.0,A
201708,1294,BIO,GSU,1010,,1.0,D
201708,1294,BIO,ENGL,1101,,3.0,B
201708,1290,BIO,HIST,2110,,3.0,B+
201708,1290,BIO,SCOM,1000,,2.0,A
201708,1290,BIO,PERS,2002,,2.0,A
201708,1290,BIO,PHIL,2030,,3.0,A
201708,1290,BIO,POLS,2401,,3.0,A+
201708,1280,BIOL,MATH,999,,2.0,F%
201708,1280,BIOL,MATH,1111,,3.0,F
201708,1280,BIOL,ENGL,1101,,3.0,B
201708,1280,BIOL,ENGL,999,,1.0,S%
201708,1280,BIOL,POLS,1101,,3.0,F
201708,1281,BIO,PHIL,1010,,2.0,A-
201708,1281,BIO,ANTH,1102,,3.0,A-
201708,1281,BIO,HIST,2110,,3.0,B
201708,1281,BIO,POLS,1101,,3.0,C+
201708,1281,BIO,PERS,2002,,2.0,B
201708,1295,PSY,AAS,2010,,3.0,W
201708,1295,PSY,GSU,1010,,1.0,A
201708,1295,PSY,ENGL,1101,,3.0,B
201708,1295,PSY,MUA,1500,,3.0,A+
201708,1295,PSY,PHIL,1010,,2.0,B
201708,1295,PSY,POLS,1101,,3.0,B-
201708,1256,BIO,ENGL,1101,,3.0,A
201708,1256,BIO,MATH,1111,,3.0,B
201708,1256,BIO,SCOM,1000,,2.0,B
201708,1256,BIO,PHIL,2010,,3.0,B+
201708,1256,BIO,BIOL,2300,,3.0,B+
201708,1256,BIO,GSU,1010,,1.0,A
201708,1257,BIO,MATH,1111,,3.0,A-
201708,1257,BIO,GSU,1010,,1.0,A
201708,1257,BIO,SCOM,1000,,2.0,A
201708,1257,BIO,ENGL,1101,,3.0,A-
201708,1257,BIO,HIST,2110,,3.0,A-
201708,1258,BIO,CHEM,1211,K,4.0,A-
201708,1258,BIO,HIST,2110,,3.0,A
201708,1258,BIO,SCOM,1000,,2.0,A+
201708,1258,BIO,ENGL,1102,,3.0,A
201708,1258,BIO,GSU,1010,,1.0,A+
201708,1259,CHM,HIST,2110,,3.0,A-
201708,1259,CHM,ENGL,1101,,3.0,A
201708,1259,CHM,GSU,1010,,1.0,B+
201708,1259,CHM,MATH,999,,2.0,F%
201708,1259,CHM,MATH,1111,,3.0,C+
201708,1260,BIO,GSU,1010,,1.0,A
201708,1260,BIO,HIST,2110,,3.0,A-
201708,1260,BIO,CHEM,1211,K,4.0,A
201708,1260,BIO,FLME,2700,,3.0,A
201708,1260,BIO,MATH,2211,,4.0,A+
201708,1255,BIO,PERS,2001,,2.0,A
201708,1255,BIO,MATH,1111,,3.0,A-
201708,1255,BIO,GSU,1010,,1.0,A+
201708,1255,BIO,PSYC,1101,,3.0,A+
201708,1255,BIO,SCOM,2050,,3.0,A+
201708,1255,BIO,ENGL,1101,,3.0,A
201708,1251,BIO,ENGL,1101,,3.0,D
201708,1251,BIO,SCOM,1000,,2.0,F
201708,1251,BIO,RELS,2001,,3.0,D
201708,1251,BIO,HIST,2110,,3.0,F
201708,1251,BIO,GSU,1010,,1.0,D
201708,1252,PSY,PHIL,1010,,2.0,B+
201708,1252,PSY,SCOM,2050,,3.0,A-
201708,1252,PSY,GSU,1010,,1.0,A-
201708,1252,PSY,SPAN,1001,,3.0,C+
201708,1252,PSY,HIST,2110,,3.0,A-
201708,1252,PSY,SOCI,1160,,3.0,B-
201708,1261,PSY,POLS,1101,,3.0,D
201708,1261,PSY,ENGL,1101,,3.0,B+
201708,1261,PSY,GSU,1010,,1.0,F
201708,1261,PSY,FLME,2700,,3.0,D
201708,1261,PSY,PHIL,1010,,2.0,B-
201708,1261,PSY,PSYC,1101,,3.0,D
201708,1193,BIO,HIST,1111,,3.0,B
201708,1193,BIO,ANTH,1102,,3.0,B-
201708,1193,BIO,GSU,1010,,1.0,A
201708,1193,BIO,ENGL,1102,,3.0,B
201708,1193,BIO,MATH,1111,,3.0,B-
201708,1193,BIO,MATH,999,,2.0,B+%
201708,1192,PSY,GSU,1010,,1.0,A+
201708,1192,PSY,PHIL,1010,,2.0,B-
201708,1192,PSY,PSYC,1101,,3.0,A
201708,1192,PSY,POLS,1101,,3.0,B
201708,1192,PSY,SCOM,2050,,3.0,A+
201708,1192,PSY,ENGL,1101,,3.0,A-
201708,1194,CHM,HIST,2110,,3.0,C-
201708,1194,CHM,WGSS,2010,,3.0,D
201708,1194,CHM,GSU,1010,,1.0,D
201708,1194,CHM,FLME,2700,,3.0,F
201708,1194,CHM,PHIL,1010,,2.0,C
201708,1197,PSY,ENGL,1101,,3.0,A
201708,1197,PSY,ENGL,2110,,3.0,A-
201708,1197,PSY,GSU,1010,,1.0,A+
201708,1197,PSY,MATH,1101,,3.0,A+
201708,1197,PSY,CHIN,1001,,3.0,A
201708,1197,PSY,PHIL,1010,,2.0,A-
201708,1198,CHM,GEOG,1101,,3.0,A
201708,1198,CHM,PHIL,1010,,2.0,A-
201708,1198,CHM,POLS,2401,,3.0,A-
201708,1198,CHM,GSU,1010,,1.0,A
201708,1198,CHM,SCOM,2050,,3.0,A+
201708,1198,CHM,HIST,2110,,3.0,B
201708,1196,CHM,MATH,1111,,3.0,C+
201708,1196,CHM,ENGL,1101,,3.0,A
201708,1196,CHM,GSU,1010,,1.0,A-
201708,1196,CHM,POLS,1101,,3.0,B+
201708,1196,CHM,SCOM,1000,,2.0,B
201708,1190,CHM,SCOM,2050,,3.0,A+
201708,1190,CHM,POLS,2401,,3.0,C+
201708,1190,CHM,HIST,2110,,3.0,B
201708,1190,CHM,PHIL,1010,,2.0,C+
201708,1190,CHM,GEOG,1101,,3.0,A-
201708,1190,CHM,GSU,1010,,1.0,A+
201708,1191,BIO,GSU,1010,,1.0,B-
201708,1191,BIO,SCOM,1000,,2.0,B-
201708,1191,BIO,MATH,1111,,3.0,B
201708,1191,BIO,CHEM,1211,K,4.0,C
201708,1191,BIO,ENGL,1101,,3.0,B+
201708,1191,BIO,SOCI,1101,,3.0,C+
201708,1189,CHM,HIST,1111,,3.0,W
201708,1189,CHM,CHEM,1211,K,4.0,W
201708,1189,CHM,ENGL,1101,,3.0,W
201708,1189,CHM,MATH,1113,,3.0,W
201708,1189,CHM,PERS,2001,,2.0,W
201708,1189,CHM,GSU,1010,,1.0,D
201708,1188,BIO,POLS,1101,,3.0,A
201708,1188,BIO,SOCI,1101,,3.0,B+
201708,1188,BIO,SCOM,1000,,2.0,A-
201708,1188,BIO,GSU,1010,,1.0,A+
201708,1188,BIO,ENGL,1101,,3.0,A
201708,1200,CHM,ENGL,1101,,3.0,I
201708,1200,CHM,POLS,1101,,3.0,F
201708,1200,CHM,PHIL,1010,,2.0,D
201708,1200,CHM,WGSS,2010,,3.0,F
201708,1200,CHM,GSU,1010,,1.0,A+
201708,1183,CHM,HIST,2110,,3.0,A+
201708,1183,CHM,ENGL,1102,,3.0,A
201708,1183,CHM,SCOM,1000,,2.0,A
201708,1183,CHM,RELS,2001,,3.0,A
201708,1183,CHM,GSU,1010,,1.0,A
201708,1183,CHM,PHIL,1010,,2.0,A
201708,1184,MGRS,BUSA,2106,,3.0,C+
201708,1184,MGRS,MATH,1070,,3.0,C
201708,1184,MGRS,ENGL,1102,,3.0,A-
201708,1184,MGRS,HIST,2110,,3.0,B
201708,1181,CHM,MATH,999,,2.0,A%
201708,1181,CHM,ENGL,1101,,3.0,A+
201708,1181,CHM,MATH,1111,,3.0,B+
201708,1181,CHM,PHIL,1010,,2.0,A-
201708,1181,CHM,GSU,1010,,1.0,A+
201708,1181,CHM,HIST,1111,,3.0,A-
201708,1179,PSY,WGSS,2010,,3.0,B+
201708,1179,PSY,GSU,1010,,1.0,C
201708,1179,PSY,HIST,2110,,3.0,A
201708,1179,PSY,PHIL,1010,,2.0,B+
201708,1179,PSY,FLME,2700,,3.0,A
201708,1178,BIO,SOCI,1101,,3.0,C+
201708,1178,BIO,ENGL,1102,,3.0,B+
201708,1178,BIO,PHIL,2010,,3.0,C
201708,1178,BIO,POLS,1101,,3.0,D
201708,1177,CHM,THEA,2040,,3.0,C
201708,1177,CHM,PSYC,2060,,3.0,B+
201708,1177,CHM,ECON,2100,,3.0,C+
201708,1177,CHM,HIST,2110,,3.0,B
201708,1185,PSY,GEOG,1101,,3.0,B+
201708,1185,PSY,PSYC,2050,,3.0,B-
201708,1185,PSY,MUA,3930,,3.0,B
201708,1185,PSY,WGSS,2010,,3.0,B
201708,1185,PSY,SCOM,1000,,2.0,B+
201708,1187,000P,ENGL,1101,,3.0,C
